Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
I12,World axis.,Central Yakuts (Sakha),62,132.44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=db8ab794a33f18f46bc7ef7c,https://www.ruthenia.ru/folklore/berezkin/i12.html,
I12,World axis.,Southern Altai: Teleut,54.37,86.22,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=c912b51ad1a3b3ec06f9812f,https://www.ruthenia.ru/folklore/berezkin/i12.html,
I13A,"Horned serpent, B91.3.",Yurok,41.5,-124,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ff550382ff5f34acf0625005,https://www.ruthenia.ru/folklore/berezkin/i13a.html,
I13A,"Horned serpent, B91.3.",Plains Cree,54,-109,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b39ac077172501abc63ef893,https://www.ruthenia.ru/folklore/berezkin/i13a.html,Skinner 1911 : 92-93
I13A,"Horned serpent, B91.3.",Ladina,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a8466918bfd4acba688774f8,https://www.ruthenia.ru/folklore/berezkin/i13a.html,
I13A,"Horned serpent, B91.3.",Crow,47,-109,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=c3c91d77fbdc36aee6381bb8,https://www.ruthenia.ru/folklore/berezkin/i13a.html,
I13A,"Horned serpent, B91.3.",Natchez (incl Avoyel),31.4,-91.4,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=85af18688f9d86803971fce2,https://www.ruthenia.ru/folklore/berezkin/i13a.html,
I13A,"Horned serpent, B91.3.",Oroch,48,138,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=uadgh0kf5k7dqolveis0nhkx,https://www.ruthenia.ru/folklore/berezkin/i13a.html,"Orochi : Aurorin, Kozminsky 1949:327"
i13c,"The snake&#039;s crown, ATU 672, B101.7.","Ancient Italy: Latins, Etruscans, Magna Graecia",42,13.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0ICLbsQDEEu9MFvgokc9Hw,https://www.ruthenia.ru/folklore/berezkin/i13c.html,Translation note included in narrative text.
i13c,"The snake&#039;s crown, ATU 672, B101.7.","Tamil, Muthuvan, Marvar, Tamils",12,79,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=cVxsjTgjbUyRjR84hsMx3g,https://www.ruthenia.ru/folklore/berezkin/i13c.html,
i13d,"Wintering with snakes, ATU 672D.","Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=vKkCs-TUyEacLD9dvkd7Bg,https://www.ruthenia.ru/folklore/berezkin/i13d.html,No. 46 (=Němcová 1990: 120-127)
i13d,"Wintering with snakes, ATU 672D.","Czech, Czechs",49.8,15,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fVZdIhiJfUm7H93FbesUrA,https://www.ruthenia.ru/folklore/berezkin/i13d.html,"(1), No. 672D"
i13d,"Wintering with snakes, ATU 672D.",Poles,52,21,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=dY7weeMGW06rjywE4l4GnA,https://www.ruthenia.ru/folklore/berezkin/i13d.html,No. 672
I14,"Creatures without an anus, F529.2.",Cocowarra,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=75np0raly2fvrk26rgp5ah0f,https://www.ruthenia.ru/folklore/berezkin/i14.html,"Cocowarra : Waterman 1987, no. 435:37."
I14,"Creatures without an anus, F529.2.",Rickback,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4708a32f4c71fab02cfcabc2,https://www.ruthenia.ru/folklore/berezkin/i14.html,
I14,"Creatures without an anus, F529.2.",Karijona,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5cb65a882792e3a39d01c2eb,https://www.ruthenia.ru/folklore/berezkin/i14.html,
I14,"Creatures without an anus, F529.2.","Kabiyari, Yukuna (Yucuna)",-1,-70,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=lbwz10go9xalckwd85h52yr6,https://www.ruthenia.ru/folklore/berezkin/i14.html,yukuna : Jacopins 1981:127-150
I14,"Creatures without an anus, F529.2.",Netsilik,68.5,-97,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=hl5ikqhkdz1xfxplbx2hltbm,https://www.ruthenia.ru/folklore/berezkin/i14.html,netsilic : Rasmussen 1931:232-236
I14,"Creatures without an anus, F529.2.",Baffins Land,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=umjahqeemav702isk2ir8ybm,https://www.ruthenia.ru/folklore/berezkin/i14.html,"Baffin's Land : Boas 1901b, No. 4:168-171"
I14,"Creatures without an anus, F529.2.","Aguaruna, Huambiza",-5,-78.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=j1wut1w5t3khq6ly833sawgr,https://www.ruthenia.ru/folklore/berezkin/i14.html,"aguaruna : Chumap Lucía, García-Rendueles 1979, No. 77:637-639."
I15,Creatures without mouths.,Zuni,35,-109,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=i6i49vd3n3mhqhdgeazxzn0q,https://www.ruthenia.ru/folklore/berezkin/i15.html,"Zunyi : Quam 1972, No. 37:182-194."
I15,Creatures without mouths.,"Gwich&#039;in (Kuchin, Loucheux)",68.45638,-145.65821,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=88ba6bf42c81190caa79c5b5,https://www.ruthenia.ru/folklore/berezkin/i15.html,
I15A,Vertical incision of the mouth.,"Gwich&#039;in (Kuchin, Loucheux)",68.45638,-145.65821,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=9abaaf9ef855437f3dabc521,https://www.ruthenia.ru/folklore/berezkin/i15a.html,
i15a1,Vertical slit eyes.,"Meo (Hmong) Of Thailand, Laos And Northern Vietnam",19,103,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=EPr3Onc9XUCVQu8ZxQwe-Q,https://www.ruthenia.ru/folklore/berezkin/i15a1.html,
I17,Physical abnormalities of inhabitants of the other world.,"Northern Taiwan: Atayal (Tayal; Taruko (Toda, Taokas, Torok, Taroko), Pazeh, Sedeq (Sediq, Seedeq, Sazek), Saisiyat (Saixia)",24.4,121.4,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b1092ee4130a03cece06e7d3,https://www.ruthenia.ru/folklore/berezkin/i17.html,
I17,Physical abnormalities of inhabitants of the other world.,Netsilik,68.5,-97,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=h2bn0rvtdafy2qifpa3pcixn,https://www.ruthenia.ru/folklore/berezkin/i17.html,netsilic : Rasmussen 1931:232-236
I17,Physical abnormalities of inhabitants of the other world.,Rickback,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=f43ef7f2e2ee5a1bca5b6df6,https://www.ruthenia.ru/folklore/berezkin/i17.html,
I20,"Underground dwarves, F451.",Ancient Greece,37.5,24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b98971fc7c18d6a5a397416e,https://www.ruthenia.ru/folklore/berezkin/i20.html,
i20c,Dwarves – inhabitants of the underworld.,Armenians,39.92952,43.65381,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=jZAeTX4yQAyhLKt8yCHKng00,https://www.ruthenia.ru/folklore/berezkin/i20c.html,": Prym, Socin 1881, no. 44: 181-186."
i20c,Dwarves – inhabitants of the underworld.,Ticuna (Tucuna),-4,-70.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=E68kGhrCSee8G61Q92Ffg000,https://www.ruthenia.ru/folklore/berezkin/i20c.html,: Nimuendaju 1952: 118-119.
i20c1,Dwarves – inhabitants of rocks and hills.,Faroe Islands,61.9,-6.9,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2aqpJnoDlkqlrTEiuQWCVw,https://www.ruthenia.ru/folklore/berezkin/i20c1.html,
i20c1,Dwarves – inhabitants of rocks and hills.,Komi (Zyrians And Permyaks),63,55,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=-oTKSn-e-k2jlPINuclBKg,https://www.ruthenia.ru/folklore/berezkin/i20c1.html,"Index pages: 40-41, 41, 41, 41, 42, 44, 46, 46, 47, 47, 48, 49"
i20c2,Dwarves in the land on the horizon.,Ancient Greece,37.5,24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0hlIasN3qUO3gn4blN1D3g,https://www.ruthenia.ru/folklore/berezkin/i20c2.html,
I22,"Moving objects, D931.3, D1553.",Bashkirs,54,57,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=f303b8a280ccd7760f3c03c7,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.",Guarai,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e3bc05307374f72ecd420bce,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.","Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=f167c22db0ce515acf500075,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.",Ahem,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=eb36c0345158c70495d82e96,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.",N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=dlsbl7bh2buc37dfgzckhxxo,https://www.ruthenia.ru/folklore/berezkin/i22.html,"Goodwin 1994, No. 3 : 12-16"
I22,"Moving objects, D931.3, D1553.","Upland Yuma: Walapai, Havasupai, Yavapai",34.5,-113,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=523f92a9d45f8ed6e930474f,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.",Burusho (Hunza),36.6,75,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=zmqet8d7tky64y1yvvwl4532,https://www.ruthenia.ru/folklore/berezkin/i22.html,"Burishi : Lorimer 1935, No. 4:102-179."
I22,"Moving objects, D931.3, D1553.",Negrito (incl. Mamanwa),13.19289,123.67529,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=eyaqactawy7ifp5rek6l6r90,https://www.ruthenia.ru/folklore/berezkin/i22.html,Negrito Malaya {semangs?} : Evans 1937:145
I22,"Moving objects, D931.3, D1553.",Mongors,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a45160e8f34bcadac4d36b0e,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22,"Moving objects, D931.3, D1553.",Adyghi,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=040c794eb01b64068c7c4099,https://www.ruthenia.ru/folklore/berezkin/i22.html,Huth 1987 : 40-54
I22,"Moving objects, D931.3, D1553.",Haida,53,-132,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=97d0a4df516887c837569e8f,https://www.ruthenia.ru/folklore/berezkin/i22.html,"Swanton 1905 : 7- 15, 153 , 332"
I22,"Moving objects, D931.3, D1553.",Tsimshian,54.5,-129,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5dc95c3950e69da9b4a4e768,https://www.ruthenia.ru/folklore/berezkin/i22.html,Boas 1912 : 71-146
I22,"Moving objects, D931.3, D1553.",Athna,62,-145,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=535dd824f10e60d8da676191,https://www.ruthenia.ru/folklore/berezkin/i22.html,
I22A,"The sky beats against the earth, F791.",Hyda,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=0c68deb76dc289662b023e2f,https://www.ruthenia.ru/folklore/berezkin/i22a.html,"Swanton 1905a (Skidgate) : 7-15, 153 , 332"
i22b1,Birds perish at the border of our world.,Southern Altai: Teleut,54.37,86.22,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=eMXoq93fQkuZHIIfU_apHA,https://www.ruthenia.ru/folklore/berezkin/i22b1.html,
i22c,Board from the stern of the Argo.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=HnF6mGrvR9ShK36gFZanQ000,https://www.ruthenia.ru/folklore/berezkin/i22c.html,": Lorimer 1935, No. 4: 102-179."
i22e,Moving objects on the path of the dead.,"Bolivian Guarani: Chiriguano (including Assimilated Chane Arawaks), Pauserna (=Guarasu), Guarayu, Tapiete",-17,-64,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=A3y6NAIBRmyt8XDdH0Pvrw00,https://www.ruthenia.ru/folklore/berezkin/i22e.html,: Grubb 1924: 187-193;
i22f,Talking trees.,Athna,62,-145,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Ih87F9uMRzGLVtnnXlJZHg00,https://www.ruthenia.ru/folklore/berezkin/i22f.html,: Tansy 1982: 8-14;
i22g,Colliding rocks.,"Ancient Italy: Latins, Etruscans, Magna Graecia",42,13.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=FSm5OeaK7Ztt9Pl4KXxomlvD,https://www.ruthenia.ru/folklore/berezkin/i22g.html,Sen. Her. fur. 1210-1215 ;
i22g,Colliding rocks.,France,46.94026,2.9248,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bahG9S0hTnErhw120siQ0000,https://www.ruthenia.ru/folklore/berezkin/i22g.html,"(Upper Brittany) : Sébillot 1882b, no. 21: 201-207;"
i22g,Colliding rocks.,"Semang, Senoi",5,102,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=yYb4D0fYRoOtaEvPBC5tQw00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,"(?) (""Negrito of Malaya"") : Evans 1937: 145;"
i22g,Colliding rocks.,"Cherkassians, Adyghe, Kabardin",44.40953,40.78613,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ZIfTrMi7ScaXwlfv8IBEbw00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,Khut 1987 : 40-54;
i22g,Colliding rocks.,Armenians,39.92952,43.65381,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=lLSuaKTQ5TUhB6pkEWA00000,https://www.ruthenia.ru/folklore/berezkin/i22g.html,Yuzbashev 1892 : 323-329.
i22g,Colliding rocks.,Burusho (Hunza),36.6,75,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3qm8P6k7RtiBtE9Im39CkA00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,": Lorimer 1935, No. 4: 102-179;"
i22g,Colliding rocks.,Bashkirs,54,57,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=hkn2PiTRcak28VQ46lFyQ000,https://www.ruthenia.ru/folklore/berezkin/i22g.html,": Bessonov 1941, No. 27: 155-159."
i22g,Colliding rocks.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=wEXlliN1Q6WoAiyn7SK5qw00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,": Stuart, Limusishiden 1994: 148-152;"
i22g,Colliding rocks.,"Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=XQxUVn4zRyyXYW0VZ5W70w00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,"Baikal  (Baikal region) : Titov 1936, No. 1: 165-166;"
i22g,Colliding rocks.,Tsimshian,54.5,-129,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=k9K8MUXOTS6NhK55HrC2dQ00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,Boas 1912 : 71-146.
i22g,Colliding rocks.,"Western Apache (White Mountain, San Carlos), Hopi",33.5,-110.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=3oS5Foo3SkuVYhA02R1I1A00,https://www.ruthenia.ru/folklore/berezkin/i22g.html,"Goodwin 1994, #3 : 12-16;"
i22g,Colliding rocks.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=qxUZZ4uaT6exZ4LJFytfA000,https://www.ruthenia.ru/folklore/berezkin/i22g.html,": Gifford 1933a: 360 , 402-412 ."
i22g,Colliding rocks.,"Bolivian Guarani: Chiriguano (including Assimilated Chane Arawaks), Pauserna (=Guarasu), Guarayu, Tapiete",-17,-64,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8UhtoEVRSi0ngGJ4dfKDw000,https://www.ruthenia.ru/folklore/berezkin/i22g.html,: Grubb 1924: 187-193;
i22h,Pulsating Abyss.,"Alabama, Koasati",32,-87,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4WHJQnkdHkWtMmIF_aq3_g,https://www.ruthenia.ru/folklore/berezkin/i22h.html,No. 57; detailed in translation and in the original language in Kimball 2010: 12-15
i23,"Slamming door, K736.","Scotland, Scots, Picts, Scotti, Scottish",57,-4,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Wl9WsUbXhkq_0YGdyxvCkg,https://www.ruthenia.ru/folklore/berezkin/i23.html,
i23,"Slamming door, K736.","Semang, Senoi",5,102,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ukrtn2B3Mk6Ktt_20BsAUw,https://www.ruthenia.ru/folklore/berezkin/i23.html,"(?) (""Negrito of Malaya"")"
i23,"Slamming door, K736.",Bella Coola (Nuxalk),51.8,-127,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=ybytTzqY4U23Bz3lwj4YTg,https://www.ruthenia.ru/folklore/berezkin/i23.html,
I24,Snake bridge.,Plains Ojibwa,49.5,-98,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bcd05c8de2738f3d5fe6c0bb,https://www.ruthenia.ru/folklore/berezkin/i24.html,
I24,Snake bridge.,Kalinha,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2mlojcxzpjqr1ix1ads5gvca,https://www.ruthenia.ru/folklore/berezkin/i24.html,"kalinha : Goeje 1943, no. a13:13- 14"
I24,Snake bridge.,Ahem,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fb5061a3ea2e865d9e445ea5,https://www.ruthenia.ru/folklore/berezkin/i24.html,
I24,Snake bridge.,Iranxe,-13,-57.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=m5hphyo46gmyphyenvg6yy3a,https://www.ruthenia.ru/folklore/berezkin/i24.html,"Iranshe : Pereira 1985, No. 21:110-112"
I24,Snake bridge.,Sarsee (Tsuu T&#039;ina),52.5,-116,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d202d9c1ee8d207dd3e53245,https://www.ruthenia.ru/folklore/berezkin/i24.html,
I24,Snake bridge.,Udeghe,44.93782,135.15918,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8861d9f551fb4cc79aeac88f,https://www.ruthenia.ru/folklore/berezkin/i24.html,
i24a,The snake bridge to another world.,Plains Ojibwa,49.5,-98,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=mL0zrhvMrkice8y6qBY0Dg,https://www.ruthenia.ru/folklore/berezkin/i24a.html,Western(?) (Ojibwa)
i24a,The snake bridge to another world.,"Guiana Kariña, Kaliña, Galibi",5,-59,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=DXbcPyl9fk6czUhW4BNg8w,https://www.ruthenia.ru/folklore/berezkin/i24a.html,No. a13
I25,"Bribed guards, B325.1, B567.1.","Croatians, Croats; Italians Of Dalmatia (if The Motif Is Absent Among Other Italians)",44.5,15.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6b119b36682faf94ee2cb531,https://www.ruthenia.ru/folklore/berezkin/i25.html,
I25,"Bribed guards, B325.1, B567.1.",Ossetians,43,44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6ee03d23c69ac724ab890543,https://www.ruthenia.ru/folklore/berezkin/i25.html,"2012, No. 5 : 59-64"
I25,"Bribed guards, B325.1, B567.1.",Georgians,42,44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=df811b4ff34c9f081eb58e79,https://www.ruthenia.ru/folklore/berezkin/i25.html,
I25,"Bribed guards, B325.1, B567.1.",Anatolia Turks,39.26628,33.53027,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1540a031377ba5f32c26840c,https://www.ruthenia.ru/folklore/berezkin/i25.html,"Stebleva 1988, No. 27 , 72 : 105-109, 293-299"
I25,"Bribed guards, B325.1, B567.1.","Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8f6881a4729b14dfd2bc7cec,https://www.ruthenia.ru/folklore/berezkin/i25.html,
I25,"Bribed guards, B325.1, B567.1.",Scoundrel,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7e8f7e04bf8d69c0037ea55b,https://www.ruthenia.ru/folklore/berezkin/i25.html,
I25,"Bribed guards, B325.1, B567.1.",N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=64nqz745ed6lf8lq3glljiav,https://www.ruthenia.ru/folklore/berezkin/i25.html,Nikiforov 1915 : 31-64
I25,"Bribed guards, B325.1, B567.1.",Persians,31.32361,56.28516,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e8255b082df7116a2f594ab5,https://www.ruthenia.ru/folklore/berezkin/i25.html,"1987:43-48 , 250-256 , 301-306"
I25A,Bones for cows.,"Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=fcb5fc421dca5cc97427d508,https://www.ruthenia.ru/folklore/berezkin/i25a.html,
I25A,Bones for cows.,Georgians,42,44,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2d8bec38f509db6c62831424,https://www.ruthenia.ru/folklore/berezkin/i25a.html,
I25A,Bones for cows.,Persians,31.32361,56.28516,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=80a9dcb244ab959a0742dd6f,https://www.ruthenia.ru/folklore/berezkin/i25a.html,"1987:250-256 , 301-306"
i25b,Wiping the stove with hair.,"Italians: Central (Toscana, Umbria, Marche, Lazio)",42.78573,12.47168,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=Ffx4sq4XZE--xyne07Kjug,https://www.ruthenia.ru/folklore/berezkin/i25b.html,No. 33
i25b1,Hair instead of rope.,"Italians: Central (Toscana, Umbria, Marche, Lazio)",42.78573,12.47168,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=B8gyJOIKzEmbNYZY5uKevQ,https://www.ruthenia.ru/folklore/berezkin/i25b1.html,(Basilicata)
i25c,Calling blood wine.,"Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d0qUMPpIT4Kww2JlzXRI3Q,https://www.ruthenia.ru/folklore/berezkin/i25c.html,"(Lesbos) : Paton 1901, no. 16: 86-93"
i25c,Calling blood wine.,Persians,31.32361,56.28516,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=5xIueXpvSVaAPuldNgMkDg,https://www.ruthenia.ru/folklore/berezkin/i25c.html,: Osmanov 1987: 250-256
i25c,Calling blood wine.,Tajik,37.8228,67.41211,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=xvhz4tB7TLyAO8mXmLzqMQ,https://www.ruthenia.ru/folklore/berezkin/i25c.html,"(Afghanistan, Parwan province) : Sultani 1975: 9-14"
I27,The dog of the land of the dead.,Egypt,26.605,30.24,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=890b24b8425b4875c365b858,https://www.ruthenia.ru/folklore/berezkin/i27.html,
I27A,Settlements and dog trails.,"Choctaw, Chicasaw",33,-88.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=1c5c55a159974543b4fb204e,https://www.ruthenia.ru/folklore/berezkin/i27a.html,
I28,"Animals underground, F127.","Tepehua, Totonac",20,-97,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a06a9fb80e09026fe13657cc,https://www.ruthenia.ru/folklore/berezkin/i28.html,"chooh : Kunst 1915, No. 2:354-355"
I28,"Animals underground, F127.",N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=2bad37c440f29ed3c9d15ceb,https://www.ruthenia.ru/folklore/berezkin/i28.html,Wailaki : Curtis 1976 (14): 169
i35a1,Challenging the thunderer.,"Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=FaQtqv6LxkOFnkCaGSdOJQ,https://www.ruthenia.ru/folklore/berezkin/i35a1.html,
I35B,Copper sky.,Southern Altai: Teleut,54.37,86.22,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d70cf1a91d8e9f9639d2298d,https://www.ruthenia.ru/folklore/berezkin/i35b.html,
I35c,Craftsman god.,Kabardian People,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=6314937ae3d11ec009539806,https://www.ruthenia.ru/folklore/berezkin/i35c.html,
I36,Thunder and lightning – relatives or in-laws.,"Gilbert Islands, Nauru, Banaba (Ocean Island)",-2,177,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=612303e1dc4e520289877cea,https://www.ruthenia.ru/folklore/berezkin/i36.html,
I37,Mushrooms.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=a27d2add2c72e7754eeebcf4,https://www.ruthenia.ru/folklore/berezkin/i37.html,"Yurok : Kroeber 1976, No. E4:269"
I37,Mushrooms.,Palawan (incl Agutaynen),9,117.7,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=e636b95e98c3878896cf452b,https://www.ruthenia.ru/folklore/berezkin/i37.html,
I37,Mushrooms.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=136d9f0ab91eca09600aa575,https://www.ruthenia.ru/folklore/berezkin/i37.html,"Swanton 1929, No. 13 : 129-131"
I37,Mushrooms.,"Bhuiya (now Aryans, Originally Munda; Rahman 1955: 203), Baiga, Bhaina, Bhumia (subgroup Of Baiga, Incl Bharia, Formerly Munda, Now Speak Indo-Aryan Languages Of Neighboring Groups)",23,81,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=d9beb696b98f73b05a0c654d,https://www.ruthenia.ru/folklore/berezkin/i37.html,
I37,Mushrooms.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=b5c8653323577f6fc3a745c0,https://www.ruthenia.ru/folklore/berezkin/i37.html,"Seneca: Curtin, Hewitt 1918, No. 22 , 36 , 58 , 118 : 139, 187, 297, 594"
I37A,Mushrooms - an inferior object.,N/A,N/A,N/A,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=8cf0401733a9d1debadb774a,https://www.ruthenia.ru/folklore/berezkin/i37a.html,Seneca
I38,Dog-headed creatures.,"Kachin (Singpho), Chak",26,97.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=4b3a4d846f698211726885bf,https://www.ruthenia.ru/folklore/berezkin/i38.html,
I38,Dog-headed creatures.,Northern Ukrainians,51.23,27.73,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=7a59e8db362e6c0b3256fa65,https://www.ruthenia.ru/folklore/berezkin/i38.html,"Rudchenko 1870, No. 45 (Poltava, Piryatinsky U., c. 1878) : 185-187"
I38,Dog-headed creatures.,Nenets,71,83,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=bb13031dc5d10110df2bf080,https://www.ruthenia.ru/folklore/berezkin/i38.html,
i38a,Dogs – husbands of women.,"Kachin (Singpho), Chak",26,97.5,https://www.folkloredatabase.com/index.php?pl=db_read_story&guid=FNvZi1sf8kez176RiITDTw,https://www.ruthenia.ru/folklore/berezkin/i38a.html,(Jinzpo)
